instant,date,season,year,month,holiday,weekday,workingday,weather,temperature_in_celcius,felt_temperature_in_celcius,humidity,windspeed,casual,registered,rental_count
579,2012-08-01,Fall,2012,Aug,No,Wed,Yes,Clear,29.4175,33.3654,67.75,9.458993,1074,6506,7580
580,2012-08-02,Fall,2012,Aug,No,Thu,Yes,Clear,30.8525,35.354400000000005,65.95830000000001,8.666718,983,6278,7261
581,2012-08-03,Fall,2012,Aug,No,Fri,Yes,Cloudy,31.399153,36.143350000000005,64.25,14.458064,1328,5847,7175
582,2012-08-04,Fall,2012,Aug,No,Sat,No,Clear,32.526652999999996,37.56335,61.3333,17.249686,2345,4479,6824
583,2012-08-05,Fall,2012,Aug,No,Sun,No,Clear,31.535847,36.55395,65.25,19.458206999999998,1707,3757,5464
584,2012-08-06,Fall,2012,Aug,No,Mon,Yes,Cloudy,30.8525,35.5123,65.4167,8.666718,1233,5780,7013
585,2012-08-07,Fall,2012,Aug,No,Tue,Yes,Cloudy,30.169152999999998,34.88105,70.375,7.8328359999999995,1278,5995,7273
586,2012-08-08,Fall,2012,Aug,No,Wed,Yes,Cloudy,30.75,35.385850000000005,67.29169999999999,7.4169,1263,6271,7534
587,2012-08-09,Fall,2012,Aug,No,Thu,Yes,Clear,30.989152999999998,34.9754,62.0417,10.458699999999999,1196,6090,7286
588,2012-08-10,Fall,2012,Aug,No,Fri,Yes,Cloudy,29.349153,33.3971,71.58330000000001,16.000471,1065,4721,5786
589,2012-08-11,Fall,2012,Aug,No,Sat,No,Cloudy,28.392500000000002,31.91335,73.2917,13.834093,2247,4052,6299
590,2012-08-12,Fall,2012,Aug,No,Sun,No,Clear,28.734153000000003,32.22895,53.041700000000006,8.208304,2182,4362,6544
591,2012-08-13,Fall,2012,Aug,No,Mon,Yes,Clear,29.554153,33.112700000000004,54.541700000000006,9.126204,1207,5676,6883
592,2012-08-14,Fall,2012,Aug,No,Tue,Yes,Clear,29.793346999999997,33.838950000000004,68.6667,11.333586,1128,5656,6784
593,2012-08-15,Fall,2012,Aug,No,Wed,Yes,Clear,28.973347,32.70185,61.9583,11.374657000000001,1198,6149,7347
594,2012-08-16,Fall,2012,Aug,No,Thu,Yes,Clear,29.485847,32.7344,51.916700000000006,9.500332,1338,6267,7605
595,2012-08-17,Fall,2012,Aug,No,Fri,Yes,Clear,29.656653,12.120000000000001,57.0833,15.500718,1483,5665,7148
596,2012-08-18,Fall,2012,Aug,No,Sat,No,Clear,27.811653,30.903550000000003,60.3333,11.917089,2827,5038,7865
597,2012-08-19,Fall,2012,Aug,No,Sun,No,Cloudy,26.069153,30.1777,71.1667,5.79215,1208,3341,4549
598,2012-08-20,Fall,2012,Aug,No,Mon,Yes,Cloudy,26.069153,29.798350000000003,73.4167,8.708593,1026,5504,6530
599,2012-08-21,Fall,2012,Aug,No,Tue,Yes,Clear,26.615847000000002,30.051250000000003,67.375,4.8756436,1081,5925,7006
600,2012-08-22,Fall,2012,Aug,No,Wed,Yes,Clear,27.3675,31.0927,67.7083,4.708981100000001,1094,6281,7375
601,2012-08-23,Fall,2012,Aug,No,Thu,Yes,Clear,28.529153,31.8504,63.5833,5.6679186,1363,6402,7765
602,2012-08-24,Fall,2012,Aug,No,Fri,Yes,Cloudy,28.802500000000002,32.355000000000004,61.5,4.8337686,1325,6257,7582
603,2012-08-25,Fall,2012,Aug,No,Sat,No,Cloudy,27.128347,30.934800000000003,71.2917,16.375336,1829,4224,6053
604,2012-08-26,Fall,2012,Aug,No,Sun,No,Cloudy,26.786653,29.799799999999998,84.5833,15.333486,1483,3772,5255
605,2012-08-27,Fall,2012,Aug,No,Mon,Yes,Clear,28.836653,32.7344,73.04169999999999,8.625110999999999,989,5928,6917
606,2012-08-28,Fall,2012,Aug,No,Tue,Yes,Clear,29.861653,33.3025,62.0,12.791975,935,6105,7040
607,2012-08-29,Fall,2012,Aug,No,Wed,Yes,Clear,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697
608,2012-08-30,Fall,2012,Aug,No,Thu,Yes,Clear,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713
609,2012-08-31,Fall,2012,Aug,No,Fri,Yes,Clear,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350
610,2012-09-01,Fall,2012,Sep,No,Sat,No,Cloudy,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140
611,2012-09-02,Fall,2012,Sep,No,Sun,No,Cloudy,28.563347,32.45,81.5,4.2927436,2613,3197,5810
612,2012-09-03,Fall,2012,Sep,Yes,Mon,No,Clear,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034
613,2012-09-04,Fall,2012,Sep,No,Tue,Yes,Clear,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864
614,2012-09-05,Fall,2012,Sep,No,Wed,Yes,Clear,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112
615,2012-09-06,Fall,2012,Sep,No,Thu,Yes,Cloudy,28.563347,32.766450000000006,81.0417,9.542207,611,5592,6203
616,2012-09-07,Fall,2012,Sep,No,Fri,Yes,Clear,28.836653,32.8602,73.625,11.500282,1045,6459,7504
617,2012-09-08,Fall,2012,Sep,No,Sat,No,Cloudy,27.025847,30.556050000000003,79.91669999999999,18.833968000000002,1557,4419,5976
618,2012-09-09,Fall,2012,Sep,No,Sun,No,Clear,25.009999999999998,28.946250000000003,54.75,15.041232,2570,5657,8227
619,2012-09-10,Fall,2012,Sep,No,Mon,Yes,Clear,23.916653,28.2827,50.375,17.333771000000002,1118,6407,7525
620,2012-09-11,Fall,2012,Sep,No,Tue,Yes,Clear,23.677500000000002,27.7146,52.0,6.1676314,1070,6697,7767
621,2012-09-12,Fall,2012,Sep,No,Wed,Yes,Clear,24.565847,28.50375,57.7083,8.833682,1050,6820,7870
622,2012-09-13,Fall,2012,Sep,No,Thu,Yes,Clear,25.1125,28.9779,63.708299999999994,5.5422936,1054,6750,7804
623,2012-09-14,Fall,2012,Sep,No,Fri,Yes,Clear,25.966653,29.704150000000002,67.25,6.9588209999999995,1379,6630,8009
624,2012-09-15,Fall,2012,Sep,No,Sat,No,Clear,24.941653000000002,29.29335,50.1667,16.583907,3160,5554,8714
625,2012-09-16,Fall,2012,Sep,No,Sun,No,Clear,23.779999999999998,28.15625,56.99999999999999,6.042281099999999,2166,5167,7333
626,2012-09-17,Fall,2012,Sep,No,Mon,Yes,Cloudy,23.814153,27.652500000000003,73.4583,10.166713999999999,1022,5847,6869
627,2012-09-18,Fall,2012,Sep,No,Tue,Yes,Cloudy,25.556653,28.253349999999998,87.25,23.958329,371,3702,4073
628,2012-09-19,Fall,2012,Sep,No,Wed,Yes,Clear,22.6525,27.0202,53.6667,14.416725,788,6803,7591
629,2012-09-20,Fall,2012,Sep,No,Thu,Yes,Clear,22.413347,26.6096,61.8333,7.917189,939,6781,7720
630,2012-09-21,Fall,2012,Sep,No,Fri,Yes,Clear,24.565847,28.59855,66.875,10.333343000000001,1250,6917,8167
631,2012-09-22,Fall,2012,Sep,No,Sat,No,Clear,26.650000000000002,30.5244,64.6667,19.000061,2512,5883,8395
632,2012-09-23,Winter,2012,Sep,No,Sun,No,Clear,21.695847,25.946649999999998,46.7083,14.958286000000001,2454,5453,7907
633,2012-09-24,Winter,2012,Sep,No,Mon,Yes,Clear,21.080847000000002,25.12565,49.2917,9.541068000000001,1001,6435,7436
634,2012-09-25,Winter,2012,Sep,No,Tue,Yes,Clear,22.55,27.208949999999998,56.99999999999999,15.833507,845,6693,7538
635,2012-09-26,Winter,2012,Sep,No,Wed,Yes,Clear,26.035,29.83065,63.083299999999994,16.3748,787,6946,7733
636,2012-09-27,Winter,2012,Sep,No,Thu,Yes,Cloudy,26.650000000000002,30.398750000000003,69.08330000000001,9.000914,751,6642,7393
637,2012-09-28,Winter,2012,Sep,No,Fri,Yes,Cloudy,25.385847000000002,29.29315,69.0,10.999993,1045,6370,7415
638,2012-09-29,Winter,2012,Sep,No,Sat,No,Clear,22.2425,26.5148,54.2917,15.249468,2589,5966,8555
639,2012-09-30,Winter,2012,Sep,No,Sun,No,Clear,21.593347,25.88315,58.3333,9.042186,2015,4874,6889
640,2012-10-01,Winter,2012,Oct,No,Mon,Yes,Cloudy,21.354153,25.6,64.9167,6.0838814,763,6015,6778
641,2012-10-02,Winter,2012,Oct,No,Tue,Yes,Light_rain,24.224153,27.116649999999996,87.16669999999999,6.9998249999999995,315,4324,4639
642,2012-10-03,Winter,2012,Oct,No,Wed,Yes,Cloudy,26.9575,29.95665,79.375,4.4585686,728,6844,7572
643,2012-10-04,Winter,2012,Oct,No,Thu,Yes,Cloudy,26.9575,30.398750000000003,72.2917,7.875582,891,6437,7328
644,2012-10-05,Winter,2012,Oct,No,Fri,Yes,Clear,25.215,29.00935,62.74999999999999,7.12545,1516,6640,8156
645,2012-10-06,Winter,2012,Oct,No,Sat,No,Clear,22.720847,26.92605,66.41669999999999,17.957675000000002,3031,4934,7965
646,2012-10-07,Winter,2012,Oct,No,Sun,No,Cloudy,17.049153,20.99065,70.8333,9.457854000000001,781,2729,3510
647,2012-10-08,Winter,2012,Oct,Yes,Mon,No,Cloudy,15.716652999999999,19.3804,70.9583,12.708492999999999,874,4604,5478
648,2012-10-09,Winter,2012,Oct,No,Tue,Yes,Cloudy,18.313347,21.9056,76.16669999999999,12.7501,601,5791,6392
649,2012-10-10,Winter,2012,Oct,No,Wed,Yes,Clear,21.080847000000002,25.1571,63.083299999999994,12.584007,780,6911,7691
650,2012-10-11,Winter,2012,Oct,No,Thu,Yes,Clear,17.835,21.55835,46.3333,12.166932000000001,834,6736,7570
651,2012-10-12,Winter,2012,Oct,No,Fri,Yes,Clear,17.9375,21.65355,53.91669999999999,15.751164,1060,6222,7282
652,2012-10-13,Winter,2012,Oct,No,Sat,No,Clear,16.126653,19.5698,49.4583,9.791514,2252,4857,7109
653,2012-10-14,Winter,2012,Oct,No,Sun,No,Clear,21.388347,25.4102,64.0417,18.667004000000002,2080,4559,6639
654,2012-10-15,Winter,2012,Oct,No,Mon,Yes,Cloudy,23.028347,26.9575,70.75,19.834478999999998,760,5115,5875
655,2012-10-16,Winter,2012,Oct,No,Tue,Yes,Clear,19.201653,23.042299999999997,55.833299999999994,12.208807,922,6612,7534
656,2012-10-17,Winter,2012,Oct,No,Wed,Yes,Clear,18.689153,22.5054,69.2917,6.791857,979,6482,7461
657,2012-10-18,Winter,2012,Oct,No,Thu,Yes,Cloudy,21.4225,25.63125,72.8333,15.874779,1008,6501,7509
658,2012-10-19,Winter,2012,Oct,No,Fri,Yes,Cloudy,23.096653,26.894800000000004,81.5,9.041917999999999,753,4671,5424
659,2012-10-20,Winter,2012,Oct,No,Sat,No,Clear,19.850847,23.6421,57.2917,7.874979,2806,5284,8090
660,2012-10-21,Winter,2012,Oct,No,Sun,No,Clear,19.030847,22.82145,51.0,11.125618000000001,2132,4692,6824
661,2012-10-22,Winter,2012,Oct,No,Mon,Yes,Clear,19.9875,24.1471,56.833299999999994,5.4593811,830,6228,7058
662,2012-10-23,Winter,2012,Oct,No,Tue,Yes,Clear,22.310847,26.5152,64.16669999999999,6.3345686,841,6625,7466
663,2012-10-24,Winter,2012,Oct,No,Wed,Yes,Clear,24.087500000000002,27.93605,63.625,4.8762064,795,6898,7693
664,2012-10-25,Winter,2012,Oct,No,Thu,Yes,Cloudy,22.55,26.4844,80.0417,8.333125,875,6484,7359
665,2012-10-26,Winter,2012,Oct,No,Fri,Yes,Cloudy,22.379153000000002,26.137500000000003,80.7083,8.875289,1182,6262,7444
666,2012-10-27,Winter,2012,Oct,No,Sat,No,Cloudy,21.73,25.756649999999997,72.0,15.791364000000002,2643,5209,7852
667,2012-10-28,Winter,2012,Oct,No,Sun,No,Cloudy,19.5775,23.38855,69.4583,26.666535999999997,998,3461,4459
668,2012-10-29,Winter,2012,Oct,No,Mon,Yes,Light_rain,18.04,21.97,88.0,23.9994,2,20,22
669,2012-10-30,Winter,2012,Oct,No,Tue,Yes,Cloudy,13.045462,15.49545,82.5455,14.271603,87,1009,1096
670,2012-10-31,Winter,2012,Oct,No,Wed,Yes,Cloudy,14.657499999999999,18.055,66.6667,11.166689,419,5147,5566
671,2012-11-01,Winter,2012,Nov,No,Thu,Yes,Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466,5520,5986
672,2012-11-02,Winter,2012,Nov,No,Fri,Yes,Clear,14.555,17.802100000000003,52.208299999999994,17.833725,618,5229,5847
673,2012-11-03,Winter,2012,Nov,No,Sat,No,Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138
674,2012-11-04,Winter,2012,Nov,No,Sun,No,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107
675,2012-11-05,Winter,2012,Nov,No,Mon,Yes,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259
676,2012-11-06,Winter,2012,Nov,No,Tue,Yes,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686
677,2012-11-07,Winter,2012,Nov,No,Wed,Yes,Cloudy,12.129153,13.73105,54.75,20.375236,326,4709,5035
678,2012-11-08,Winter,2012,Nov,No,Thu,Yes,Clear,14.439134,17.09455,33.3478,23.304945,340,4975,5315
679,2012-11-09,Winter,2012,Nov,No,Fri,Yes,Clear,14.828347,17.77065,54.0833,14.375386,709,5283,5992
680,2012-11-10,Winter,2012,Nov,No,Sat,No,Clear,15.955846999999999,19.696849999999998,64.5417,3.8756686,2090,4446,6536
681,2012-11-11,Winter,2012,Nov,No,Sun,No,Clear,17.254153000000002,21.08565,65.91669999999999,8.5425,2290,4562,6852
682,2012-11-12,Winter,2012,Nov,Yes,Mon,No,Clear,19.884999999999998,23.76915,74.16669999999999,11.625639,1097,5172,6269
683,2012-11-13,Winter,2012,Nov,No,Tue,Yes,Cloudy,14.076653,16.16125,66.29169999999999,22.917082,327,3767,4094
684,2012-11-14,Winter,2012,Nov,No,Wed,Yes,Clear,11.855847,14.07815,55.2083,13.374875,373,5122,5495
685,2012-11-15,Winter,2012,Nov,No,Thu,Yes,Cloudy,13.188346999999998,16.2246,62.0417,10.250129000000001,320,5125,5445
686,2012-11-16,Winter,2012,Nov,No,Fri,Yes,Clear,14.145,17.3602,52.4583,11.458675000000001,484,5214,5698
687,2012-11-17,Winter,2012,Nov,No,Sat,No,Clear,13.325000000000001,16.31915,54.541700000000006,12.041843,1313,4316,5629
688,2012-11-18,Winter,2012,Nov,No,Sun,No,Clear,14.0425,16.8873,69.2917,15.250004,922,3747,4669
689,2012-11-19,Winter,2012,Nov,No,Mon,Yes,Cloudy,15.614152999999998,18.78105,62.3333,15.749489,449,5050,5499
690,2012-11-20,Winter,2012,Nov,No,Tue,Yes,Cloudy,15.340847000000002,19.03335,68.5,5.542575,534,5100,5634
691,2012-11-21,Winter,2012,Nov,No,Wed,Yes,Clear,14.486653,18.2446,61.375,6.917482000000001,615,4531,5146
692,2012-11-22,Winter,2012,Nov,Yes,Thu,No,Clear,13.940000000000001,17.518549999999998,58.0417,3.5423436,955,1470,2425
693,2012-11-23,Winter,2012,Nov,No,Fri,Yes,Clear,15.101653,18.93895,56.875,9.917407,1603,2307,3910
694,2012-11-24,Winter,2012,Nov,No,Sat,No,Clear,11.411653,12.4371,40.4583,25.250357,532,1745,2277
695,2012-11-25,Winter,2012,Nov,No,Sun,No,Clear,10.079153,12.879150000000001,46.8333,10.083499999999999,309,2115,2424
696,2012-11-26,Winter,2012,Nov,No,Mon,Yes,Clear,12.846652999999998,16.950200000000002,53.541700000000006,3.1255499999999996,337,4750,5087
697,2012-11-27,Winter,2012,Nov,No,Tue,Yes,Cloudy,11.958347,14.0779,78.6667,15.916654,123,3836,3959
698,2012-11-28,Winter,2012,Nov,No,Wed,Yes,Clear,12.163347,14.488100000000001,50.625,14.125007,198,5062,5260
699,2012-11-29,Winter,2012,Nov,No,Thu,Yes,Clear,11.51567,14.921100000000001,55.565200000000004,7.739974,243,5080,5323
700,2012-11-30,Winter,2012,Nov,No,Fri,Yes,Clear,12.231653000000001,16.193350000000002,64.95830000000001,3.9175436,362,5306,5668
701,2012-12-01,Winter,2012,Dec,No,Sat,No,Cloudy,12.231653000000001,15.8452,80.6667,4.0001814,951,4240,5191
702,2012-12-02,Winter,2012,Dec,No,Sun,No,Cloudy,14.247499999999999,17.9604,82.3333,8.333393000000001,892,3757,4649
703,2012-12-03,Winter,2012,Dec,No,Mon,Yes,Clear,18.552500000000002,22.7898,76.75,5.5422936,555,5679,6234
704,2012-12-04,Winter,2012,Dec,No,Tue,Yes,Clear,19.509153,23.4527,73.375,11.666643,551,6055,6606
705,2012-12-05,Winter,2012,Dec,No,Wed,Yes,Clear,17.971653,21.4006,48.5,21.709407,331,5398,5729
706,2012-12-06,Winter,2012,Dec,No,Thu,Yes,Clear,10.489152999999998,12.9102,50.875,11.708518,340,5035,5375
707,2012-12-07,Winter,2012,Dec,No,Fri,Yes,Cloudy,13.154152999999999,16.097900000000003,76.4167,8.7502,349,4659,5008
708,2012-12-08,Winter,2012,Dec,No,Sat,No,Cloudy,15.648347,19.4754,91.125,6.792393,1153,4429,5582
709,2012-12-09,Winter,2012,Dec,No,Sun,No,Cloudy,15.750846999999998,19.5073,90.5417,10.584325,441,2787,3228
710,2012-12-10,Winter,2012,Dec,No,Mon,Yes,Cloudy,17.869153,21.77875,92.5,12.750636,329,4841,5170
711,2012-12-11,Winter,2012,Dec,No,Tue,Yes,Cloudy,14.486653,16.91815,59.66669999999999,19.834478999999998,282,5219,5501
712,2012-12-12,Winter,2012,Dec,No,Wed,Yes,Cloudy,12.1975,14.8669,53.833299999999994,10.916779,310,5009,5319
713,2012-12-13,Winter,2012,Dec,No,Thu,Yes,Clear,12.129153,14.7094,48.5833,11.666643,425,5107,5532
714,2012-12-14,Winter,2012,Dec,No,Fri,Yes,Clear,11.548347,14.7096,64.29169999999999,8.792343,429,5182,5611
715,2012-12-15,Winter,2012,Dec,No,Sat,No,Clear,13.290847,16.91915,65.0417,7.12545,767,4280,5047
716,2012-12-16,Winter,2012,Dec,No,Sun,No,Cloudy,14.862499999999999,18.4969,83.875,6.749714,538,3248,3786
717,2012-12-17,Winter,2012,Dec,No,Mon,Yes,Cloudy,16.126653,20.075000000000003,90.7083,6.583306100000001,212,4373,4585
718,2012-12-18,Winter,2012,Dec,No,Tue,Yes,Clear,16.844153,20.485400000000002,66.625,14.834067999999998,433,5124,5557
719,2012-12-19,Winter,2012,Dec,No,Wed,Yes,Clear,13.6325,17.1081,62.5417,12.334164000000001,333,4934,5267
720,2012-12-20,Winter,2012,Dec,No,Thu,Yes,Cloudy,13.530000000000001,16.760849999999998,66.79169999999999,8.875021,314,3814,4128
721,2012-12-21,Spring,2012,Dec,No,Fri,Yes,Cloudy,13.393346999999999,15.08835,55.666700000000006,25.083661000000003,221,3402,3623
722,2012-12-22,Spring,2012,Dec,No,Sat,No,Clear,10.899153,11.80565,44.125,27.292182,205,1544,1749
723,2012-12-23,Spring,2012,Dec,No,Sun,No,Clear,10.079153,12.97355,51.5417,8.916561,408,1379,1787
724,2012-12-24,Spring,2012,Dec,No,Mon,Yes,Cloudy,9.483464,12.945,79.1304,5.1744368000000005,174,746,920
725,2012-12-25,Spring,2012,Dec,Yes,Tue,No,Cloudy,11.943464,14.723249999999998,73.47829999999999,11.304642,440,573,1013
726,2012-12-26,Spring,2012,Dec,No,Wed,Yes,Light_rain,9.976652999999999,11.01665,82.3333,21.208582,9,432,441
727,2012-12-27,Spring,2012,Dec,No,Thu,Yes,Cloudy,10.420846999999998,11.3321,65.29169999999999,23.458911,247,1867,2114
728,2012-12-28,Spring,2012,Dec,No,Fri,Yes,Cloudy,10.386652999999999,12.7523,59.0,10.416557,644,2451,3095
729,2012-12-29,Spring,2012,Dec,No,Sat,No,Cloudy,10.386652999999999,12.120000000000001,75.29169999999999,8.333661,159,1182,1341
730,2012-12-30,Spring,2012,Dec,No,Sun,No,Clear,10.489152999999998,11.584999999999999,48.3333,23.500518,364,1432,1796
731,2012-12-31,Spring,2012,Dec,No,Mon,Yes,Cloudy,8.849153,11.17435,57.75,10.374682,439,2290,2729
